# CMLP_38.dat
500 30 100 125
139.996 11.105
411.479  439.388  1
284.268  489.349  1
220.319  240.540  1
480.781  440.090  1
124.215  444.472  1
386.425   12.214  1
384.466  289.528  1
287.964  358.404  1
427.033  356.362  1
 31.917  367.516  1
476.023  425.392  1
380.595  398.666  1
416.607  341.811  1
349.929   88.163  1
 59.249  342.486  1
437.244   51.555  1
360.808  118.070  1
455.580  474.572  1
429.525   13.846  1
322.908   90.518  1
205.409  356.695  1
176.285  454.971  1
337.712  350.533  1
280.775  358.900  1
359.455   17.693  1
104.650   73.096  1
158.483  108.066  1
 61.168  214.618  1
 77.216  453.087  1
357.195  120.252  1
386.080  107.172  1
301.451  177.724  1
386.426  467.311  1
445.775  365.348  1
384.303  181.875  1
196.955  487.834  1
399.594  117.641  1
304.382  170.133  1
308.185   29.134  1
184.937  264.955  1
449.905  278.460  1
280.788   80.745  1
443.510  309.146  1
383.621  204.761  1
488.075   57.117  1
 93.675  461.744  1
300.158  341.461  1
232.624  435.555  1
493.918  242.645  1
399.910  224.634  1
307.558  347.254  1
368.520  235.480  1
150.560  156.006  1
478.397  366.910  1
335.291  224.564  1
131.249  337.667  1
225.934   82.507  1
443.417  390.622  1
201.561  487.825  1
396.331  101.838  1
158.771  373.800  1
308.040  210.290  1
438.426  264.016  1
495.071   55.892  1
324.411   78.688  1
137.704  380.864  1
  3.128   84.457  1
 27.254  481.698  1
263.504  120.383  1
361.041  483.666  1
108.299  349.127  1
351.898  363.062  1
401.489  283.139  1
411.303  373.024  1
212.455   97.030  1
 37.902   70.347  1
352.598  203.516  1
328.809   57.069  1
445.545  452.256  1
112.215   59.670  1
105.124  421.491  1
262.437  242.463  1
157.234   26.294  1
335.886  110.111  1
446.747  340.555  1
382.097  263.039  1
275.784  476.984  1
396.390  130.993  1
 87.067   89.290  1
381.086  290.372  1
473.905  475.962  1
171.738  299.483  1
112.612  125.386  1
201.534  332.996  1
419.155  359.037  1
158.932  166.958  1
157.557  103.254  1
482.883  221.427  1
 81.566   61.093  1
475.707  417.989  1
349.946  389.767  1
162.015  422.002  1
403.907  117.419  1
293.531  250.790  1
379.958   52.464  1
293.522  446.773  1
 28.662   11.813  1
206.841  148.867  1
 49.595  435.129  1
346.241  199.035  1
292.992  361.940  1
292.911    8.877  1
386.803  233.911  1
125.136  236.668  1
152.638   60.614  1
184.093  230.551  1
335.118  291.699  1
 36.494  342.203  1
259.117  218.926  1
481.094  374.036  1
380.590  205.257  1
189.828  206.784  1
237.413  439.312  1
270.376  384.465  1
272.701  327.204  1
271.488  322.140  1
288.037   40.882  1
 30.271  131.869  1
 70.446  178.402  1
172.550  260.522  1
231.929  144.761  1
 52.606  318.787  1
309.297  244.902  1
 15.703   27.736  1
 56.635   73.052  1
331.642  232.717  1
308.132  328.069  1
109.855  199.543  1
137.563  197.756  1
109.962  275.445  1
148.959  200.256  1
104.202  497.990  1
 46.530  418.133  1
141.250   74.917  1
 63.764   56.200  1
 67.128   73.419  1
 32.382   15.434  1
243.995  306.728  1
 84.206  110.971  1
 37.003  425.793  1
303.271  424.785  1
195.827  318.697  1
151.305   40.843  1
110.438  164.233  1
125.062  323.542  1
 73.319  269.588  1
375.815  246.552  1
 69.958  357.849  1
453.197  290.854  1
151.424  463.993  1
274.682  202.605  1
171.146  219.180  1
182.980  129.209  1
108.582   41.436  1
441.737  217.868  1
209.094  381.516  1
316.368  280.359  1
391.002   67.423  1
373.890  131.273  1
232.099   76.688  1
 51.647  344.553  1
193.216  216.287  1
297.479  291.527  1
357.435  151.639  1
237.512  403.403  1
128.471  311.616  1
493.007  105.981  1
410.499  464.400  1
317.417  421.798  1
384.902  408.435  1
119.940  253.941  1
310.406  428.105  1
179.921  462.239  1
 66.424   27.746  1
297.278   36.402  1
361.367  130.746  1
203.044   53.033  1
142.069  201.979  1
156.020  404.533  1
372.428  333.057  1
252.154  472.099  1
279.174  496.912  1
488.599  348.809  1
233.558  279.116  1
 24.364  271.860  1
318.233   71.047  1
168.057  204.660  1
416.660  345.497  1
305.938   44.446  1
393.332  450.634  1
172.840  152.278  1
461.430  179.794  1
160.072  118.552  1
393.300  205.972  1
167.154  484.254  1
184.658  398.194  1
 24.424   71.462  1
 69.022   16.129  1
135.125  433.142  1
219.115   23.304  1
439.248  366.569  1
475.005  221.779  1
263.243  300.890  1
197.093  303.262  1
 18.863   57.606  1
 43.447   71.039  1
467.772   72.031  1
 74.656  256.990  1
493.377  158.589  1
131.434  219.262  1
122.219  468.589  1
 37.759  358.257  1
383.672  220.590  1
377.022  323.184  1
 91.225   69.214  1
152.376  361.400  1
404.380   11.232  1
279.876  434.495  1
284.575  445.027  1
234.510  309.473  1
319.877    1.516  1
 74.429  201.853  1
 67.182  440.850  1
177.437  406.176  1
 75.951  485.661  1
 52.505  167.890  1
162.717  465.718  1
355.894   52.139  1
277.741  233.639  1
 98.480  396.273  1
 69.534  134.285  1
235.763  263.401  1
432.936  353.469  1
 13.679  400.650  1
308.530  443.348  1
499.927  191.863  1
399.461   43.708  1
449.997  108.251  1
260.305  146.636  1
131.111   86.300  1
464.902  481.858  1
  9.427  273.425  1
111.324  428.339  1
457.199  454.237  1
434.020    1.556  1
154.199  447.082  1
133.029  318.014  1
 30.206  341.534  1
 40.143  223.653  1
121.273  222.627  1
186.888  130.120  1
170.696  424.133  1
 85.100  119.068  1
405.795  484.427  1
453.945  379.585  1
490.369  108.215  1
164.615  278.802  1
 62.397  391.686  1
295.661  219.530  1
384.099   67.012  1
335.255  104.816  1
135.964  156.147  1
435.982  372.696  1
243.925   41.977  1
288.268  335.120  1
 85.356  157.155  1
 41.464  322.504  1
379.035  274.904  1
248.792  486.306  1
374.256  225.655  1
145.260  347.617  1
377.887   52.841  1
399.259  421.482  1
307.658  328.927  1
319.435  129.022  1
336.558  162.559  1
449.343  292.152  1
479.624  434.258  1
478.319  442.855  1
265.415  494.301  1
 46.627  329.502  1
 80.321  316.883  1
239.002  192.798  1
239.470  261.993  1
 91.508  330.586  1
448.550  129.895  1
385.117   47.672  1
398.259  222.688  1
 36.506  443.549  1
145.503  195.274  1
 20.120  224.142  1
142.230  482.326  1
446.516  137.038  1
150.829  401.594  1
165.270  461.950  1
221.077  268.698  1
430.883   97.628  1
422.922  366.120  1
458.803  395.790  1
 94.276  186.324  1
330.546  188.663  1
 14.271  271.338  1
159.109  380.342  1
 54.332  220.665  1
 97.588  381.642  1
144.955  402.047  1
487.669  155.193  1
355.059  107.897  1
235.647  336.672  1
485.019  239.852  1
155.016  347.303  1
153.931   17.141  1
 37.768   20.664  1
484.033  459.204  1
368.864  284.020  1
 34.070  431.528  1
  3.967  172.114  1
349.273  355.967  1
337.227  392.509  1
340.298  497.976  1
 96.483   19.997  1
432.369  492.754  1
118.300  499.499  1
 33.638  114.513  1
496.570  202.290  1
 28.097  265.479  1
131.990  484.884  1
321.558   67.657  1
468.843  306.984  1
416.345  491.623  1
461.687  170.939  1
151.701  125.230  1
 45.926   60.914  1
326.029  192.630  1
499.552  287.861  1
406.555  184.718  1
167.197  290.656  1
300.151   23.098  1
435.202  103.958  1
370.418   80.251  1
224.381  486.089  1
410.253  461.258  1
416.990  396.147  1
195.835  338.261  1
 15.861  138.540  1
377.982   44.758  1
199.113   39.029  1
115.198  428.846  1
416.785   97.784  1
323.127  444.653  1
 89.861  334.211  1
134.004  388.443  1
343.937  311.860  1
289.552  190.141  1
 41.654  421.406  1
416.205  154.644  1
161.142  192.922  1
 67.080  313.179  1
142.415  486.656  1
298.710  498.527  1
 89.240  174.262  1
199.919  220.259  1
447.235  452.688  1
459.155  486.315  1
 70.252  438.639  1
155.790  140.695  1
488.887  267.664  1
361.174  391.449  1
 69.688  272.153  1
149.474  128.254  1
423.147  198.886  1
