# CMLP_16.dat
200 30 100 125
25.401 494.594
332.629  137.445  4
390.240  358.285  4
172.371   91.584  10
243.659  432.687  10
235.184  430.459  11
326.302  430.732  3
 57.451  273.112  3
163.089  129.523  4
175.505  252.036  7
397.409  232.141  12
390.651   41.300  7
135.371  329.076  3
441.972  263.012  3
304.144  399.229  12
165.229  172.964  12
397.068   63.540  8
124.365   66.329  5
385.864   79.576  7
  2.811  401.334  9
 48.540   81.378  4
492.238  267.035  4
 85.484  352.659  12
289.535  398.546  10
490.367  130.478  3
 13.135  142.622  3
406.588  188.277  6
 22.181  382.708  6
278.656  488.453  12
445.117  473.585  3
196.117  111.968  9
266.070  150.382  7
262.792  292.806  7
451.261  166.501  11
324.406  407.350  11
320.939  335.166  7
469.845  127.452  6
438.150  252.409  7
 26.415  473.323  7
 46.553   46.835  6
 65.194   57.729  3
 45.121  141.614  4
184.441  386.602  7
487.653    2.875  6
145.279   69.853  8
472.387  282.830  7
361.520  315.458  7
284.040  400.757  6
181.647  441.985  3
113.443  342.039  5
405.083  437.361  7
302.595  413.071  6
 54.799   53.935  6
354.134  392.618  11
165.751  325.220  11
280.872  225.641  10
495.349   80.311  8
288.127   75.400  8
 42.042  153.457  3
175.599  154.100  12
323.875  342.577  11
309.510   73.524  3
489.706  438.611  3
 45.625  490.948  7
349.467   94.413  3
290.316  231.528  3
257.844  304.863  7
187.061   39.401  9
462.261  381.231  9
341.097  255.431  10
391.978   73.146  5
328.785   52.405  5
229.703  267.392  7
441.079  327.833  9
240.783  111.204  6
 98.193  451.791  6
206.366  217.869  7
451.055  239.470  12
494.749  408.436  12
121.739  374.393  3
319.405  375.607  3
177.753  190.186  8
179.851  295.725  8
203.968  240.748  9
305.809  283.101  6
257.052  186.223  12
 20.118  220.302  10
138.754  169.944  10
 66.705  417.526  10
 58.386  436.662  11
498.526   57.402  6
183.124  278.719  8
 44.087   92.003  7
313.067  456.130  5
154.167   73.684  5
128.101  141.918  3
350.971  492.720  6
 13.515  110.439  6
238.574   92.656  4
359.044  373.048  10
173.530  391.249  6
200.208   76.636  11
210.989  238.082  6
206.287  376.566  3
285.571  416.925  7
306.377  210.913  6
367.780  363.039  6
 33.780  333.442  3
495.616   44.817  6
 34.216  323.818  10
264.335  161.923  6
272.361   68.589  11
 44.014  426.950  11
404.548   26.437  3
138.470   12.726  3
256.999  154.472  8
185.329  205.817  7
310.101  341.053  7
 15.844   40.982  9
482.789  351.844  9
260.558   15.454  11
344.854  295.543  10
443.316   12.899  12
361.822  467.681  9
326.323  484.340  9
 43.744  233.562  3
160.788  484.718  7
 65.176  346.188  6
190.564  169.530  3
321.279  230.158  3
339.753  136.435  11
121.612  379.454  10
210.068  207.561  7
 70.710  122.565  9
 35.101  438.901  5
393.799    0.139  6
 39.463  363.524  6
375.261   76.510  3
348.322   40.603  7
344.272  163.999  6
414.817  218.558  7
133.447   68.715  3
452.201  245.685  3
 82.983   39.635  10
  9.485  259.672  7
489.315   14.861  11
309.541  468.253  6
487.884  120.038  12
180.468  147.984  7
361.648   67.222  3
267.683  219.716  3
 99.575  196.114  3
 86.368   68.084  12
247.181  338.512  12
439.589  447.091  8
 92.945  133.927  9
182.168  169.234  7
458.534  159.395  3
 77.798  306.888  6
316.541  472.192  8
 70.009  293.287  9
359.521  350.675  9
 63.638  241.672  12
243.099  295.644  3
 28.436  305.090  6
132.299  318.576  3
198.186  278.101  7
438.854  474.148  8
451.407  123.943  8
101.476  469.389  6
415.296  264.656  11
 27.282    4.432  12
334.473  187.245  7
 99.038  195.398  6
170.334  364.056  3
441.827  236.842  5
480.730  314.208  5
386.593   95.466  9
397.370  185.587  12
333.050  310.239  10
 61.712  498.243  7
445.413  333.131  8
312.128  153.431  12
292.323   92.071  3
128.102   75.207  9
283.597  412.131  6
390.045  344.076  7
361.063  405.359  3
169.176  148.087  6
157.445  361.229  5
 85.481  243.837  5
192.527   34.363  11
477.714  463.327  10
363.105  279.656  10
 71.636  441.287  7
479.683  494.337  7
122.960  479.372  3
 61.256  134.407  5
122.177  314.812  6
 92.931   29.934  8
129.948  232.408  6
414.499   80.741
281.398  244.056
380.886  430.612
259.936  270.619
240.264  357.650
 18.192  293.522
358.608  137.837
391.772  483.774
218.081  113.454
130.251  200.763
416.874  412.540
306.220  183.604
323.993   67.496
131.071   79.876
114.239  363.897
333.675  284.466
332.438  153.244
152.971   62.293
380.678  194.618
253.089  465.175
178.253  238.878
189.862   89.699
 94.039  291.349
387.298  180.780
115.170   74.289
474.271  157.362
291.410  431.021
222.092   88.818
480.532  414.368
 53.912  350.119
