# CMLP_27.dat
400 15 100 125
204.084 426.064
422.524  124.775  11
 58.202   37.821  10
465.466  391.107  3
444.057  499.839  5
470.794  318.218  5
268.617  453.710  9
 32.318  357.626  3
235.948    5.678  4
329.059  225.644  7
  2.781   42.748  10
426.036   31.457  11
168.711  138.850  3
493.783  196.291  8
102.268  333.538  8
204.882  332.958  9
424.157  152.014  3
 32.404  200.263  10
272.609  376.192  11
401.189  286.205  12
287.785  305.462  7
476.444  331.075  9
331.231  209.925  3
266.000  420.935  3
265.969  487.129  5
406.910  498.506  6
131.922  441.012  7
219.932  366.681  3
124.022   73.101  6
212.092  472.265  7
 39.890   69.167  6
 61.019  148.662  7
427.707  308.385  3
296.571  323.138  11
267.422  122.813  10
466.222  168.095  8
229.718  432.421  9
449.521  321.176  10
467.954  283.404  3
332.219  203.349  7
122.886  478.530  7
154.949  289.110  6
311.657  294.756  3
447.946   52.995  8
147.958  424.643  10
454.933  473.576  9
118.324  237.037  12
338.075  430.786  3
274.796  329.830  7
446.938  288.379  6
 16.432  423.637  8
102.841  153.022  11
488.583  163.535  10
 15.420  383.809  10
449.431   50.138  7
261.778   42.859  8
355.555   63.716  6
193.604   33.083  8
396.586  412.882  3
488.040  245.557  4
 34.427  459.586  6
  9.138   16.475  10
 79.302  194.234  11
400.133  100.221  11
136.685  402.577  12
  7.147  209.628  8
301.916  470.834  9
139.983  221.526  6
437.446  156.455  3
470.746  252.814  8
213.561   97.317  7
353.106  367.417  3
148.933  469.552  3
 12.743  226.236  6
322.189  397.497  7
150.659  395.203  9
427.383  284.150  6
205.494  417.657  4
205.828  143.904  7
376.221  294.239  9
426.565  404.418  6
463.343  207.487  7
455.604  477.077  5
270.521   92.246  12
 84.607  259.721  10
 25.335  339.474  11
181.895  322.838  12
112.698  166.537  3
187.171  299.933  6
317.220  217.751  3
205.355  322.919  8
300.931  297.546  12
123.947   80.799  3
475.210   45.430  12
124.809  289.939  11
200.251  247.135  6
 29.324  441.522  4
345.658  206.659  5
348.906   28.939  7
321.038  236.876  9
434.727  173.380  7
327.127  166.548  9
382.929  199.264  12
132.983  232.186  3
160.416  334.212  6
389.947  406.441  4
275.965   31.649  6
406.192  156.443  6
 47.282  174.566  7
  8.400  123.539  5
271.064  249.266  3
451.587  213.588  8
272.996  193.653  12
219.411  476.432  5
280.358  280.064  6
250.031   20.433  8
156.055   30.668  3
103.174  172.176  6
419.397  444.923  9
443.782  382.668  9
234.225  488.871  11
197.259  195.066  10
316.456  360.325  3
352.477  451.624  3
441.353   46.397  6
384.230  316.532  9
 65.995  211.581  8
493.825  325.049  7
182.104  463.898  5
254.163  179.101  12
225.560  411.193  6
412.781  490.879  5
218.220   10.928  4
 40.303  137.463  4
136.381  179.509  5
336.166  346.911  12
315.130  355.279  8
476.639  311.387  3
252.659  238.159  9
290.926  353.906  10
224.470  287.590  8
 28.075  168.511  6
216.664   34.039  3
 82.453  132.443  7
447.756  458.866  6
195.507  388.876  9
274.100   25.251  12
412.369  455.792  4
452.803  341.469  7
 62.659   99.497  10
230.960   11.207  9
289.544  356.962  3
 62.706  325.716  5
329.860  387.157  8
115.787  435.013  7
157.278  177.029  3
142.421   43.370  9
321.855  184.262  7
459.315   87.167  3
101.775  350.536  4
455.499   66.678  6
424.138  389.356  7
329.634  479.632  3
204.280  470.481  6
298.096  373.260  12
 23.248  207.540  6
349.778  373.908  10
266.024  195.909  4
470.791  141.960  12
163.947  358.637  3
263.263  231.731  10
325.492  310.409  10
155.142  443.733  11
134.661  154.067  12
428.605  278.716  7
117.258  122.723  9
414.086   60.615  3
327.095  122.228  3
468.358    3.952  4
326.602  182.160  6
222.622  494.828  5
413.402  323.177  12
 38.770  291.520  9
232.250  354.140  12
129.721   46.848  10
387.177  282.444  7
 26.457  325.470  9
 41.292   24.069  6
260.503  280.282  3
 21.706  287.410  12
 34.410  183.757  5
206.336  386.949  6
112.142  196.917  3
361.982  457.683  9
446.487  480.650  7
335.929  245.507  6
354.836  164.368  7
122.487  379.564  5
203.255  474.806  10
381.177  194.128  11
  2.078  481.527  12
234.776  482.154  8
159.822  474.056  9
296.099   64.154  6
 52.696  433.900  3
424.849  158.950  7
 63.527   83.661  9
417.058  137.521  11
415.358  493.032  12
129.288  147.691  6
464.473   99.522  8
451.290  138.113  9
370.451    0.854  10
274.789  390.793  11
264.080  403.520  7
124.809  346.900  6
164.568  267.386  10
141.265  295.716  3
426.903  300.455  9
454.727  420.234  7
362.311    5.803  6
362.974  375.694  10
 36.344  239.052  9
 65.512  464.084  3
177.007  456.981  4
374.954   97.554  12
137.959  125.310  9
205.134  375.380  3
 58.478  392.289  8
 78.030  403.347  8
290.614   93.120  12
318.167  489.165  10
395.047  197.250  7
 84.683  235.118  9
202.260  114.619  6
377.269  347.067  7
217.999    3.905  8
233.075   89.225  6
200.304  173.729  10
 24.298  326.206  11
311.202  293.731  3
216.687  130.794  4
  8.967   15.773  6
138.257  435.570  8
444.959  240.754  9
455.058  489.744  7
298.765  346.081  6
320.836  409.743  11
261.248  143.248  10
326.761  169.321  12
 35.621   45.243  7
451.209  277.868  12
191.392   66.848  12
245.180   67.794  10
 83.005   74.234  7
 40.458  384.806  8
 47.133  369.178  9
367.435   24.371  7
246.088  467.012  6
114.028  459.592  12
 45.765  108.236  10
 27.814  197.035  8
 21.373   53.603  9
 68.330  332.945  7
427.250  196.794  12
454.781  417.826  3
115.483  229.269  7
295.746  396.365  6
421.079  425.035  5
187.794    2.093  4
177.258  199.728  9
474.402  289.377  3
 41.843  461.724  4
151.284  441.876  12
134.834  334.035  10
198.916   39.238  11
 96.795  444.444  7
 92.848  325.322  9
 67.632  494.325  6
319.446  366.462  8
470.184  413.284  12
169.820  392.062  7
 22.998  191.052  3
439.619  235.335  6
259.990  318.417  5
274.407   71.219  9
341.742  287.986  8
248.568  223.070  12
125.267   37.523  9
147.502  384.772  3
 10.579  413.767  6
 60.818  187.130  10
 81.743  176.187  11
398.695   10.125  12
 28.511  200.201  9
237.407   85.485  8
468.271  290.424  6
126.531  373.334  8
405.334   23.774  9
205.651  300.502  4
344.902  222.410  3
284.045   46.712  12
 76.158  309.877  9
408.574  445.360  5
113.015  316.711  10
475.671  368.329  6
325.316  493.940  12
119.989  426.368  10
362.619  217.950  13
146.506  189.367  12
 51.160  205.827  5
 99.987  487.537  3
278.749  126.025  7
125.619  264.106  9
  8.322  296.841  6
 23.315  164.560  10
446.157  471.720  3
164.111  248.515  6
218.494   96.560  12
492.058  302.763  5
130.211  265.615  6
102.978  499.166  8
403.831  411.314  8
145.206   12.374  4
328.161  107.554  10
275.106  394.036  12
340.836   31.931  9
426.591  348.128  7
382.676  331.172  6
374.945   54.902  3
214.657  341.517  1
126.236   53.948  12
468.220  496.200  3
401.218  479.792  4
467.230  154.030  6
293.408  223.772  8
382.418  121.054  9
487.117  293.697  6
248.305  212.229  8
301.747  335.070  6
279.647  373.972  12
351.083  214.066  10
231.341  455.180  11
184.144  135.324  11
314.379  117.561  3
239.298  241.576  9
102.057  219.622  11
126.125   22.520  6
168.866  441.365  4
377.743  463.248  6
 20.817  326.182  3
 39.138  215.163  7
259.680  436.655  4
 82.451   42.762  6
325.214  492.985  11
100.783  302.272  7
286.739  116.989  9
222.449  476.134  3
208.155  304.238  3
254.002  472.427  3
434.321   48.411  12
125.842  230.099  8
219.070  285.775  4
439.695  464.104  6
197.122  377.740  10
441.569  428.445  10
267.124  292.162  11
314.600  405.792  7
403.349  346.711  6
261.269  399.534  3
336.545  442.178  6
 99.267  486.326  4
 60.376  154.610  9
  0.706  475.505  10
