# CMLP_68.dat
400 15 125 125
51.581 26.782
 16.303  422.732  1
397.347  422.156  1
249.005  407.517  1
394.111  134.832  1
256.234  143.988  1
112.542  192.716  1
279.420   82.390  1
486.180   45.884  1
169.743   30.099  1
 66.600  412.353  1
218.905  410.462  1
130.591  321.320  1
308.239  102.810  1
370.043  262.302  1
394.316  190.453  1
374.068  193.824  1
327.787  252.516  1
389.546  161.147  1
478.993  380.261  1
 11.331  209.604  1
 33.648  339.733  1
426.072  430.561  1
462.323  375.141  1
 41.090   18.721  1
284.488   50.245  1
183.307  210.949  1
198.304  441.054  1
299.216  387.923  1
315.026  332.901  1
120.343  457.248  1
395.334   29.937  1
273.086  171.674  1
249.794  342.047  1
389.886   99.224  1
498.483  216.058  1
250.515  276.273  1
 21.499  105.092  1
104.900   17.210  1
 31.309  379.138  1
 18.852  198.858  1
233.717  328.564  1
285.017  195.738  1
135.808   37.786  1
  7.952  132.118  1
191.744   48.214  1
334.580  188.651  1
179.521  175.371  1
417.624  372.271  1
165.494  104.975  1
321.599  453.649  1
127.874  133.259  1
391.907  256.025  1
130.017  241.512  1
164.335  240.037  1
386.858   92.734  1
194.432  388.826  1
297.020  205.054  1
212.713  138.078  1
127.362  104.070  1
 12.871  410.221  1
396.526  198.237  1
204.746   46.452  1
294.666   40.692  1
 37.493   34.396  1
430.984  332.929  1
279.308  289.980  1
 81.099  473.318  1
416.653  122.153  1
 91.503  427.048  1
482.996  273.203  1
326.760  350.849  1
  8.023  402.187  1
220.262  181.091  1
 39.935  485.388  1
339.771  206.174  1
118.731  224.847  1
185.319  201.955  1
274.569  200.455  1
340.736   11.223  1
122.708  109.298  1
423.058  324.236  1
333.585  283.826  1
328.698  282.788  1
157.825  483.675  1
156.716  278.287  1
477.446  313.940  1
 88.894  408.447  1
453.221  389.214  1
 28.614  459.580  1
260.502  299.944  1
357.347  451.821  1
 86.096  166.844  1
 47.185   74.536  1
288.974  200.641  1
214.722  263.566  1
217.509   97.441  1
238.032  137.405  1
452.123  276.817  1
 81.867  203.883  1
 78.809  134.208  1
269.001  359.670  1
 38.841   43.155  1
286.675  229.216  1
247.936  153.633  1
  4.635  450.076  1
 64.829  225.113  1
286.973  367.575  1
 19.736  472.681  1
202.523  472.950  1
 44.193   90.684  1
102.188  437.013  1
452.093  409.334  1
422.108  445.954  1
370.075  269.814  1
 79.955  434.223  1
461.180  474.505  1
136.975  300.907  1
350.008  367.147  1
 49.284  292.576  1
363.605   73.074  1
186.091  134.829  1
120.436  437.516  1
 84.789  291.419  1
258.720  412.615  1
474.101  257.688  1
341.125  264.007  1
 14.060  487.363  1
461.574  314.673  1
268.727  288.187  1
 22.046   27.174  1
387.326  344.728  1
 11.067  210.145  1
 96.292   52.541  1
121.901  461.383  1
281.074  250.684  1
218.628  388.469  1
 99.614  174.398  1
397.361  171.343  1
208.990  208.373  1
356.720  234.847  1
268.288  151.763  1
162.160  269.928  1
486.535  122.092  1
  9.730  470.408  1
404.850  102.265  1
403.561  337.065  1
286.010  154.099  1
444.941  184.787  1
413.880  384.453  1
  7.876  488.567  1
161.261  187.785  1
208.527  250.608  1
268.453  187.969  1
154.679  349.953  1
353.737  499.035  1
435.365  264.621  1
 67.449  181.563  1
460.323  398.981  1
348.000  498.769  1
 98.010  245.580  1
457.549  178.736  1
293.948  185.415  1
227.808  261.651  1
221.548  426.116  1
362.770  284.638  1
222.277  438.087  1
255.851  335.213  1
 94.070   36.526  1
 58.792   40.391  1
420.117  406.333  1
192.709   56.649  1
 38.319   29.774  1
160.653  298.920  1
 57.255  330.881  1
481.946  304.943  1
 68.758  235.522  1
366.050  336.034  1
 64.699  399.927  1
 20.198  382.835  1
401.376  230.587  1
360.270  123.823  1
376.418   72.732  1
445.260   55.563  1
403.314  212.239  1
132.548   53.347  1
220.006  168.668  1
472.381  342.019  1
159.841  478.995  1
196.328  176.044  1
144.287  138.099  1
147.761  430.666  1
398.708  429.349  1
 70.274   20.252  1
409.590  370.493  1
176.701  157.414  1
248.576  207.492  1
391.652   18.043  1
205.430   81.675  1
225.540  359.003  1
307.383  166.712  1
489.020  242.624  1
346.394  439.900  1
455.345    3.690  1
 69.614  332.428  1
395.695  354.758  1
388.018  255.420  1
248.514    9.507  1
 86.797   69.849  1
132.906  391.360  1
140.155  186.799  1
398.649  294.101  1
203.352  462.560  1
209.416  329.757  1
336.398  269.827  1
419.124  103.359  1
  3.713   91.196  1
360.816  251.662  1
204.633  498.992  1
204.058   66.786  1
292.623   65.253  1
499.051  270.785  1
297.937  170.526  1
397.483  378.006  1
 75.124  119.629  1
306.804   25.291  1
144.681  425.554  1
481.019  465.734  1
260.425  346.809  1
111.903  435.704  1
155.666  401.593  1
194.081  256.020  1
194.564  326.223  1
413.609   56.550  1
 43.320  144.736  1
 47.699   87.579  1
480.511  457.774  1
153.983  302.865  1
471.168  359.228  1
 31.239  385.450  1
270.300  370.212  1
445.928  451.272  1
431.842  329.421  1
 97.024   24.079  1
141.021  194.006  1
250.591  229.920  1
  9.597   33.296  1
484.343  281.362  1
130.896  491.053  1
227.843  194.635  1
 24.817    4.537  1
337.874   16.871  1
178.118  472.128  1
 63.845   96.534  1
358.351   55.704  1
479.430  455.929  1
277.131  345.069  1
138.884  461.711  1
 29.486  195.533  1
192.198  223.737  1
 14.522  381.073  1
213.823  186.596  1
278.202  332.035  1
292.903  449.053  1
 14.197  353.089  1
254.114  369.615  1
387.604  149.785  1
431.542   66.386  1
454.737   49.600  1
316.300  159.179  1
 61.042   33.516  1
 78.320  333.893  1
313.301   72.720  1
443.645  222.942  1
441.856   51.501  1
229.331  158.988  1
169.600  473.394  1
441.633  352.413  1
414.698   38.194  1
302.568  197.293  1
 12.609  176.353  1
348.251  372.732  1
 96.213  116.826  1
 22.469   13.619  1
 31.293  488.055  1
303.143  264.797  1
 93.364  487.478  1
320.518  488.652  1
 91.326  110.118  1
141.725  123.060  1
393.861  168.038  1
354.367  451.473  1
372.005  296.025  1
461.043   90.810  1
